page	line	word
18	2	leger
18	2	ende
18	2	doen
18	2	benomen
18	3	wiert
18	3	inden
18	3	brant
18	3	gesteecken
18	4	Ende
18	4	hadden
18	4	d*onse
18	4	oock
18	4	des
18	4	selven
18	4	daeghs
18	4	seven
18	4	groole
18	4	gelias
18	4	ende
18	4	vyff
18	5	mindere
18	5	vaerluygen
18	5	vanden
18	5	vyandt
18	5	verbrandt
18	5	tusschen
18	5	de
18	5	voors
18	5	kerck
18	5	ende
18	5	de
18	5	stadt
18	6	metterhaest
18	6	een
18	6	trenche
18	6	gemaeckt
18	6	ende
18	6	4
18	6	stuckjens
18	6	daerin
18	6	gelecht
18	6	met
18	6	de
18	6	selveals
18	7	oock
18	7	de
18	7	andere
18	7	stuckjens
18	7	by
18	7	de
18	7	kerck
18	7	staende
18	7	op
18	7	het
18	7	continueel
18	7	schieten
18	7	vanden
18	8	vyandt
18	8	soo
18	8	nu
18	8	soo
18	8	dan
18	8	antwoordende
18	9	Maer
18	9	en
18	9	hadden
18	9	dien
18	9	dagh
18	9	in
18	9	ons
18	9	leger
18	9	Gode
18	9	loff
18	9	soo
18	9	in
18	9	't
18	9	aentrecken
18	9	als
18	10	daer
18	10	naer
18	10	niet
18	10	meer
18	10	als
18	10	15
18	10	licht
18	10	gequesten
18	10	(waer
18	10	onder
18	10	den
18	10	Johorsen
18	10	Orangkaya
18	11	Tonsitja
18	11	door
18	11	zyn
18	11	rechter
18	11	schouder
18	11	geraeckt
18	11	ende
18	11	een
18	11	doode
18	11	(zynde
18	11	den
18	11	Capiteyn
18	12	vande
18	12	Mardyckers
18	12	Anthony
18	12	Mogo
18	12	becomen
18	13	Den
18	13	4
18	13	wierde
18	13	des
18	13	morgens
18	13	onder
18	13	't
18	13	gebelh
18	13	in
18	13	S
18	13	Thomas
18	13	kerck
18	13	een
18	14	trompetter
18	14	met
18	14	een
18	14	musquetcogel
18	14	dootgescholen
18	14	ende
18	14	voorts
18	14	dien
18	14	gantschen
18	14	dagh
18	14	met
18	15	canon
18	15	ende
18	15	musqüets
18	15	uyt
18	15	de
18	15	stadt
18	15	sonder
18	15	intermissie
18	15	op
18	15	d'
18	15	onse
18	15	gespeelt
18	15	waerop
18	15	uyt
18	16	het
18	16	leger
18	16	v^reder
18	16	gestadigh
18	16	met
18	16	musquetlen
18	16	wierde
18	16	geantwoort
18	16	ende
18	16	hadden
18	16	terslont
18	17	naer
18	17	*t
18	17	morgen
18	17	gebeth
18	17	met
18	17	hulpe
18	17	vande
18	17	Johoriten
18	17	aengevangen
18	17	te
18	17	arbeyden
18	17	aen
18	17	een
18	18	batterye
18	18	tusschen
18	18	voors
18	18	trenche
18	18	ende
18	18	de
18	18	stadt
18	18	ende
18	18	bequamen
18	18	dien
18	18	dagh
18	18	drie
18	19	gequesten
18	19	ende
18	19	een
18	19	doode
18	19	zynde
18	19	een
18	19	Javaen
18	20	Des
18	20	nachts
18	20	daer
18	20	aen
18	20	hadden
18	20	die
18	20	van
18	20	't
18	20	leger
18	20	2
18	20	granaden
18	20	inde
18	20	stadt
18	20	geworpen
18	21	ende
18	21	trachten
18	21	den
18	21	vyandt
18	21	wederom
18	21	eenige
18	21	huysen
18	21	voor
18	21	ons
18	21	legerplaets
18	21	staende
18	21	aen
18	22	brant
18	22	te
18	22	steecken
18	22	maer
18	22	wierden
18	22	van
18	22	onse
18	22	schillwachten
18	22	beleth
18	22	doch
18	22	aen
18	22	de
18	22	zuytzyde
18	23	vande
18	23	stadt
18	23	te
18	23	landewaert
18	23	wierden
18	23	veele
18	23	huysen
18	23	gebrandt
18	24	Den
18	24	5
18	24	do
18	24	wiert
18	24	by
18	24	d'
18	24	onse
18	24	met
18	24	arbeyden
18	24	aen
18	24	voors
18	24	werck
18	24	ende
18	24	by
18	24	den
18	25	vyandt
18	25	met
18	25	schieten
18	25	even
18	25	sterck
18	25	gecontinueert
18	25	wordende
18	25	een
18	25	Maleyer
18	25	dootgeschooten
18	26	ende
18	26	2
18	26	gevangens
18	26	zynde
18	26	swarten
18	26	uyt
18	26	de
18	26	stadt
18	26	becomen
18	27	Den
18	27	6
18	27	do
18	27	hadden
18	27	die
18	27	vande
18	27	stadt
18	27	des
18	27	morgens
18	27	met
18	27	omtrent
18	27	200
18	27	soo
18	27	blancke
18	28	ak
18	28	swarte
18	28	coppen
18	28	een
18	28	uytval
18	28	gedaen
18	28	(spoelende
18	28	ondertusschen
18	28	met
18	28	canon
18	28	cleyn
18	28	schut
18	29	bassen
18	29	ende
18	29	musqüets
18	29	dapper
18	29	op
18	29	ende
18	29	in
18	29	ons
18	29	leger
18	29	maer
18	29	over
18	29	de
18	29	rivit^re
18	29	gecomen
18	30	zynde
18	30	wierden
18	30	vdn
18	30	de
18	30	onse
18	30	soodanigh
18	30	gegroet
18	30	dat
18	30	naer
18	30	een
18	30	heete
18	30	schermutsinge
18	31	weder
18	31	naer
18	31	binnen
18	31	moesten
18	31	retireren
18	31	achterlatende
18	31	vyff
18	31	dooden
18	31	zynde
18	31	aen
18	31	onse
18	32	zyde
18	32	elff
18	32	gequetsten
18	32	waer
18	32	van
18	32	twee
18	32	onder
18	32	handen
18	32	vanden
18	32	barbier
18	32	dootgebleven
18	32	waren
18	33	Adviseert
18	33	wyders
18	33	gemelten
18	33	Commandeur
18	33	hoe
18	33	dat
18	33	de
18	33	Johorse
18	33	macht
18	33	die
18	33	aldaer
18	34	verschenen
18	34	was
18	34	niet
18	34	meer
18	34	als
18	34	voor
18	34	een
18	34	maent
18	34	geprovideert
18	34	ware
18	34	ende
18	34	vande
18	34	onse
18	35	die
18	35	mede
18	35	niet
18	35	meer
18	35	als
18	35	met
18	35	80
18	35	a
18	35	90
18	35	lasten
18	35	rys
18	35	waren
18	35	versien
18	35	gespyst
18	35	souden
18	35	moeten
18	36	werden
18	36	off
18	36	stonden
18	36	te
18	36	vreesen
18	36	dat
18	36	door
18	36	gebreck
18	36	ende
18	36	den
18	36	arbeyt
18	36	moede
18	36	wordende
18	37	verloopen
18	37	ende
18	37	doorgaen
18	37	souden
18	38	Alitsgaders
18	38	dat
18	38	de
18	38	stadt
18	38	(synde
18	38	den
18	38	vyandt
18	38	van
18	38	binnen
18	38	alsoo
18	38	machtigh
18	38	van
18	39	soldaten
18	39	als
18	39	d'
18	39	onse
18	39	van
18	39	buyten
18	39	gelycx
18	39	sulcx
18	39	uyt
18	39	de
18	39	overloopers
18	39	verstaen
18	39	wiert
18	39	niet
18	40	meer
18	40	als
18	40	van
18	40	d'
18	40	eene
18	40	zyde
18	40	connende
18	40	beselh
18	40	werden
18	40	de
18	40	belegeringe
18	40	wel
18	40	langer
18	40	mochte
18	41	duyren
18	41	als
18	41	gissinge
18	41	gemaeckt
18	41	ware
18	41	te
18	41	meer
18	41	alsoo
18	41	deselve
18	41	uyt
18	41	de
18	41	naturele
18	41	situatie
18	42	als
18	42	door
18	42	artiflciele
18	42	wercken
18	42	ende
18	42	overvloedigh
18	42	geschut
18	42	seer
18	42	sterck
18	42	geoordeelt
18	42	wiert
18	43	ende
18	43	van
18	43	rys
18	43	ende
18	43	eetwaren
18	43	volgens
18	43	H
18	43	seggen
18	43	der
18	43	overloopers
18	43	onder
18	43	de
18	43	gequalificeerde
18	44	geen
18	44	gebreck
18	44	en
18	44	was
18	44	versoeckende
18	44	derhalven
18	44	ontseth
18	44	van
18	44	victualie
18	44	volck
18	44	amunitie
18	44	van
19	2	oorloge
19	2	cniyt
19	2	zout
19	2	swaer
19	2	ront
19	2	scharp
19	2	van
19	2	18
19	2	ende
19	2	24
19	2	boven
19	2	hetgeen
19	2	by
19	2	voorige
19	3	missiven
19	3	geéyscht
19	3	hadden
19	3	goede
19	3	parthye
19	3	granaten
19	3	om
19	3	daermede
19	3	de
19	3	stadl
19	3	te
19	3	infesteren
19	4	souden
19	4	hen
19	4	seer
19	4	dienstigh
19	4	fcyn
19	5	Bequamen
19	5	dagelycx
19	5	veel
19	5	overloopers
19	5	maer
19	5	meestal
19	5	vagabonden
19	5	en
19	5	schobbejacken
19	6	die
19	6	van
19	6	hunne
19	6	meesters
19	6	de
19	6	cost
19	6	niet
19	6	waerdigh
19	6	geacht
19	6	werdende
19	6	om
19	6	den
19	6	luyen
19	6	buyck
19	7	te
19	7	vullen
19	7	hen
19	7	tot
19	7	ons
19	7	moesten
19	7	begeven
19	7	ende
19	7	meest
19	7	uyt
19	7	het
19	7	leeger
19	7	wechgejacht
19	7	wierden
19	8	Van
19	8	ingenieurs
19	8	omme
19	8	de
19	8	noodige
19	8	wercken
19	8	te
19	8	fabriceren
19	8	waren
19	8	niet
19	8	versien
19	9	versoeckende
19	9	soo
19	9	eenigen
19	9	uyt
19	9	het
19	9	Vaderlandt
19	9	gecomen
19	9	waren
19	9	hen
19	9	mochten
19	9	toegesonden
19	10	werden
19	11	Ady
19	11	\V
19	11	do
19	11	wiert
19	11	den
19	11	brieff
19	11	ende
19	11	Ambassadeur
19	11	des
19	11	Conincx
19	11	van
19	11	Atchin
19	11	door
19	12	veel
19	12	gecommitteerde
19	12	Officieren
19	12	statelyck
19	12	by
19	12	d'
19	12	Ed
19	12	Heer
19	12	Generael
19	12	in
19	12	't
19	12	Gasteel
19	12	gebraght
19	13	werdende
19	13	met
19	13	drie
19	13	cherges
19	13	musquets
19	13	ende
19	13	5
19	13	slucken
19	13	canon
19	13	salvo
19	13	geschooten
19	13	naedat
19	14	den
19	14	gesant
19	14	met
19	14	zyn
19	14	secundo
19	14	tolcq
19	14	ende
19	14	hun
19	14	gevolch
19	14	van
19	14	zyn
19	14	Ed
19	14	ende
19	14	d'
19	14	heeren
19	15	Raden
19	15	van
19	15	India
19	15	gantsch
19	15	vriendelyck
19	15	bewelcompt
19	15	ende
19	15	van't
19	15	succes
19	15	syner
19	15	herrewaerts
19	16	reyse
19	16	ondervraecht
19	16	was
19	16	wiert
19	16	den
19	16	brieff
19	16	des
19	16	Conincx
19	16	(zynde
19	16	in
19	16	Maleytse
19	16	tale
19	16	ende
19	17	letteren
19	17	geschreven
19	17	overluyt
19	17	gelesen
19	17	ende
19	17	nae
19	17	translatie
19	17	van
19	17	volgenden
19	17	inhoudt
19	17	bevonden
19	18	TUANSLAET
19	18	van
19	18	de
19	18	Missive
19	18	des
19	18	Conincx
19	18	van
19	18	Atchin
19	18	acn
19	19	d*Ed
19	19	Heer
19	19	Gouverneur
19	19	Generael
19	19	ende
19	19	de
19	19	Heeren
19	20	Raden
19	20	van
19	20	India
19	21	Desen
19	21	brieff
19	21	conipt
19	21	uyt
19	21	een
19	21	suyver
19	21	gemoet
19	21	van
19	21	den
19	21	hooghsten
19	21	Paducka
19	21	Siry
19	22	Sultan
19	22	Nelmonam
19	22	Welgaka
19	22	Nelmoes
19	22	Aton
19	22	adin
19	22	Magaitcha
19	22	Touhender
19	22	Doulet
19	22	Lilloula
19	23	Silan
19	23	Coningh
19	23	vande
19	23	ganlsche
19	23	werrelt
19	23	die
19	23	gelyck
19	23	een
19	23	Godt
19	23	daerover
19	23	is
19	23	glinsterende
19	23	als
19	24	de
19	24	son
19	24	op
19	24	den
19	24	middach
19	24	een
19	24	Coningh
19	24	die
19	24	zyn
19	24	schynsel
19	24	gelyck
19	24	de
19	24	volle
19	24	maen
19	24	geeft
19	24	van
19	25	Godt
19	25	uytvercoren
19	25	waerdigh
19	25	gehouden
19	25	te
19	25	werden
19	25	soo
19	25	als
19	25	men
19	25	de
19	25	noortsterre
19	25	doet
19	26	wesende
19	26	van
19	26	Conincklycke
19	26	affcompste
19	26	ende
19	26	geslaghte
19	26	des
19	26	Grooten
19	26	Alexanders
19	26	vol
19	27	verstant
19	27	gelyck
19	27	eenen
19	27	ronden
19	27	cloot
19	27	die
19	27	hem
19	27	heen
19	27	ende
19	27	weder
19	27	rolt
19	27	connende
19	27	soo
19	28	veel
19	28	gissingh
19	28	maecken
19	28	als
19	28	de
19	28	zee
19	28	diep
19	28	is
19	28	oock
19	28	een
19	28	Coninck
19	28	die
19	28	alle
19	28	gestorve
19	28	heylighen
19	29	haere
19	29	begraeffenissen
19	29	heeft
19	29	verbetert
19	29	zynde
19	29	zoo
19	29	rechtvaerdigh
19	29	als
19	29	Godt
19	29	is
19	29	ende
19	29	soo
19	30	groot
19	30	van
19	30	vermogen
19	30	dat
19	30	alle
19	30	myn
19	30	slaven
19	30	onder
19	30	myn
19	30	vleugelen
19	30	comen
19	30	schuylen
19	30	ben
19	31	van
19	31	een
19	31	verstandige
19	31	resolutie
19	31	omme
19	31	alle
19	31	myne
19	31	onderdanen
19	31	te
19	31	beschermen
19	31	Jangounauvoan
19	32	Pannassy
19	32	Lagie
19	32	dermawan
19	32	een
19	32	Coninck
19	32	die
19	32	in
19	32	alles
19	32	goet
19	32	recht
19	32	doet
19	32	gelyck
19	32	als
19	32	den
19	33	ouden
19	33	Coninck
19	33	heeft
19	33	gedaen
19	33	den
19	33	llberaelsten
19	33	boven
19	33	alle
19	33	Coningen
19	33	een
19	33	dien
19	33	Godt
19	34	Almachtigh
19	34	verleent
19	34	heeft
19	34	plaels
19	34	daer
19	34	men
19	34	van
19	34	Godts
19	34	gemaeckte
19	34	goudt
19	34	can
19	34	graven
19	34	die
19	35	de
19	35	sawasse
19	35	ofte
19	35	halff
19	35	goudt
19	35	ende
19	35	copere
19	35	kerck
19	35	heeft
19	35	sittende
19	35	op
19	35	een
19	35	throon
19	35	van
19	36	fyn
19	36	goudt
19	36	gemaeckt
19	36	verciert
19	36	vol
19	36	van
19	36	alderhande
19	36	costelycke
19	36	gesteenten
19	36	die
19	36	den
19	37	witten
19	37	oliphant
19	37	heeft
19	37	wiens
19	37	oogen
19	37	glinsteren
19	37	gelyck
19	37	als
19	37	de
19	37	morgensterre
19	37	oock
19	38	oliphanten
19	38	met
19	38	4
19	38	tanden
19	38	roode
19	38	purpre
19	38	ende
19	38	bonte
19	38	oliphanten
19	38	sawack
19	38	mitsgaders
19	39	Binlocna
19	39	ende
19	39	queen
19	39	oliphanten
19	39	daer
19	39	toe
19	39	my
19	39	Godt
19	39	Almachtigh
19	39	oock
19	39	heeft
19	39	verleent
19	40	soo
19	40	veel
19	40	diversche
19	40	goude
19	40	cleeden
19	40	geësmalteert
19	40	ende
19	40	met
19	40	alderhande
19	40	gesteente
19	40	versien
19	41	tot
19	41	dracht
19	41	van
19	41	genoemde
19	41	oliphanten
19	41	bovendien
19	41	noch
19	41	soo
19	41	veel
19	41	honderden
19	41	oliphanten
19	41	om
19	42	inden
19	42	oorloge
19	42	te
19	42	gebruycken
19	42	met
19	42	ysere
19	42	schootvrye
19	42	hoeffiens
19	42	die
19	42	haer
19	42	tanden
19	42	met
19	42	stael
20	2	ende
20	2	de
20	2	hoeven
20	2	raet
20	2	coper
20	2	overslagen
20	2	syn
20	2	oock
20	2	soo
20	2	veel
20	2	honderden
20	2	paerden
20	2	die
20	3	hare
20	3	cleedingh
20	3	insgelycx
20	3	van
20	3	goudt
20	3	geësmalteert
20	3	ende
20	3	vol
20	3	gesteenten
20	3	mitsgaders
20	3	hare
20	4	höuffysers
20	4	van
20	4	goudt
20	4	oock
20	4	halff
20	4	goudt
20	4	ende
20	4	coper
20	4	zyn
20	4	met
20	4	noch
20	4	soo
20	4	veel
20	4	honderden
20	5	groote
20	5	paerden
20	5	om
20	5	ten
20	5	oorlogh
20	5	te
20	5	gehruycken
20	5	van
20	5	alderhande
20	5	slagen
20	5	als
20	5	namentlyck
20	6	Arabische
20	6	Arrackie
20	6	Roomse
20	6	Turckse
20	6	Ballacky
20	6	Johorsche
20	6	Tonganse
20	6	ende
20	6	Gootsche
20	7	Ben
20	7	een
20	7	Coninck
20	7	die
20	7	't
20	7	gouverno
20	7	heeft
20	7	van
20	7	't
20	7	oosten
20	7	tot
20	7	het
20	7	westen
20	7	yder
20	7	gevende
20	8	contentement
20	8	die
20	8	myn
20	8	gonst
20	8	winnen
20	8	ende
20	8	laete
20	8	integendeel
20	8	de
20	8	qualyck
20	8	doenders
20	9	myneu
20	9	Ihoorn
20	9	gevoelen
20	9	can
20	9	oock
20	9	Godes
20	9	macht
20	9	ende
20	9	alles
20	9	verthoonen
20	9	wat
20	9	Godt
20	10	Almachtigh
20	10	geschapen
20	10	ende
20	10	gemaeckt
20	10	heeft
20	11	Aen
20	11	den
20	11	Capiteyn
20	11	ende
20	11	d'
20	11	E
20	11	heeren
20	11	Radeh
20	11	van
20	11	India
20	11	die
20	11	't
20	11	Gouvernement
20	12	van
20	12	Batavia
20	12	hebben
20	12	laet
20	12	ick
20	12	weten
20	12	dat
20	12	ghy
20	12	hebt
20	12	gesonden
20	12	den
20	12	Capiteyn
20	12	genaempt
20	13	Commandeur
20	13	in
20	13	ambassada
20	13	om
20	13	by
20	13	my
20	13	te
20	13	verschynen
20	13	in
20	13	Comp
20	13	van
20	13	myne
20	13	ambassadeui
20	14	genaempt
20	14	Rassia
20	14	Radja
20	14	ende
20	14	Siry
20	14	Bidia
20	14	Endra
20	14	ende
20	14	Radia
20	14	Endrabhana
20	14	dewelckeu
20	15	hebben
20	15	gebraght
20	15	UEd
20	15	brieff
20	15	ende
20	15	alle
20	15	hetgeen
20	15	ghy
20	15	aen
20	15	my
20	15	gesonden
20	15	hebt
20	15	is
20	15	Godt
20	16	loff
20	16	my
20	16	al
20	16	t'
20	16	samen
20	16	seer
20	16	wel
20	16	behandight
20	16	ende
20	16	hebbe
20	16	ick
20	16	gelast
20	16	datse
20	16	den
20	16	brieff
20	16	vanden
20	17	Capiteyn
20	17	souden
20	17	lesen
20	17	met
20	17	alle
20	17	behoorlycke
20	17	eerbiedigheyt
20	17	ende
20	17	nu
20	17	ben
20	17	ick
20	17	sendende
20	18	in
20	18	Comp
20	18	vanden
20	18	Cap
20	18	Sery
20	18	Nara
20	18	Wangsa
20	18	ende
20	18	Tuan
20	18	Atamossaffa
20	19	Den
20	19	brieff
20	19	vanden
20	19	Capiteyn
20	19	vermeit
20	19	dat
20	19	myn
20	19	armade
20	19	inder
20	19	haest
20	19	soude
20	19	laeten
20	20	gereel
20	20	maecken
20	20	tot
20	20	het
20	20	belegh
20	20	van
20	20	Malacca
20	20	int
20	20	Godt
20	20	Almachtigh
20	20	gelieft
20	20	alles
20	20	is
20	21	vaerdigh
20	21	ende
20	21	nu
20	21	jegenwoordigh
20	21	zyn
20	21	die
20	21	van
20	21	Johor
20	21	daer
20	21	hoe
20	21	connen
20	21	die
20	21	van
20	21	Atchin
20	22	Darou
20	22	Salem
20	22	in
20	22	comp
20	22	met
20	22	haer
20	22	aldaer
20	22	verschynen
20	22	alsoo
20	22	de
20	22	Johoriten
20	22	noch
20	22	niet
20	23	met
20	23	die
20	23	van
20	23	Atchin
20	23	Darou
20	23	Salem
20	23	in
20	23	verbont
20	23	met
20	23	malcanderen
20	23	getreden
20	23	zyn
20	23	wat
20	24	resolutie
20	24	sal
20	24	den
20	24	Capiteyn
20	24	hier
20	24	over
20	24	nemen
20	24	dat
20	24	men
20	24	twee
20	24	natiën
20	24	by
20	24	malcanderen
20	24	sal
20	25	voegen
20	25	die
20	25	in
20	25	geen
20	25	eenigheyt
20	25	ofte
20	25	verbont
20	25	en
20	25	zyn
20	25	wat
20	25	sal
20	25	't
20	25	anders
20	25	wesen
20	25	als
20	26	ingeval
20	26	dese
20	26	twee
20	26	natiën
20	26	by
20	26	malcanderen
20	26	quamen
20	26	als
20	26	een
20	26	hefligen
20	26	brant
20	26	onder
20	26	den
20	27	anderen
20	27	ende
20	27	alsdan
20	27	sou
20	27	't
20	27	seer
20	27	beswaerlyck
20	27	voorden
20	27	Cap
20	27	wesen
20	27	ende
20	27	ick
20	27	en
20	27	can
20	27	niet
20	28	bevroeden
20	28	dat
20	28	zulcx
20	28	behoorlyck
20	28	is
20	28	ende
20	28	daerom
20	28	hebbe
20	28	ick
20	28	altyt
20	28	in
20	28	myn
20	28	brieven
20	29	aenden
20	29	Capt
20	29	laten
20	29	weten
20	29	dat
20	29	die
20	29	van
20	29	Atchin
20	29	Darou
20	29	Salem
20	29	met
20	29	de
20	29	Hollanders
20	30	alleen
20	30	nacr
20	30	Malacca
20	30	souden
20	30	gaen
20	30	ende
20	30	nu
20	30	jegenwoordigh
20	30	hebben
20	30	die
20	30	van
20	30	Johor
20	31	aengenomen
20	31	om
20	31	met
20	31	de
20	31	Hollanders
20	31	in
20	31	comp
20	31	Malacca
20	31	te
20	31	vermeesteren
20	31	doch
20	31	den
20	31	Cap
20	32	gelieft
20	32	het
20	32	eerst
20	32	eens
20	32	te
20	32	probeeren
20	32	ende
20	32	ingeval
20	32	dat
20	32	Malacca
20	32	vermeestert
20	32	't
20	32	sal
20	32	heel
20	33	goet
20	33	wesen
20	33	ende
20	33	by
20	33	aldien
20	33	dat
20	33	Malacca
20	33	niet
20	33	en
20	33	cont
20	33	veroveren
20	33	snyt
20	33	alsdan
20	33	de
20	34	Johoriten
20	34	aff
20	34	int
20	34	Godt
20	34	Almachtigh
20	34	gelieft
20	34	sullen
20	34	die
20	34	van
20	34	Atchin
20	34	Darou
20	34	Salem
20	34	ende
20	35	de
20	35	Hollanders
20	35	niet
20	35	anders
20	35	zyn
20	35	als
20	35	een
20	35	bloet
20	35	dewelcke
20	35	oock
20	35	mede
20	35	eene
20	35	wapenen
20	35	met
20	36	malcanderen
20	36	sullen
20	36	voeren
20	36	om
20	36	Malacca
20	36	te
20	36	belegeren
20	36	want
20	36	t
20	36	is
20	36	seecker
20	36	dat
20	36	het
20	36	die
20	37	van
20	37	Johor
20	37	niet
20	37	recht
20	37	en
20	37	meenen
20	37	ende
20	37	alles
20	37	sal
20	37	tot
20	37	een
20	37	quaet
20	37	eynde
20	37	uytcomen
20	38	want
20	38	die
20	38	van
20	38	Atchin
20	38	Darou
20	38	Salem
20	38	hebben
20	38	noyt
20	38	van
20	38	meeninge
20	38	geweest
20	38	om
20	38	die
20	38	van
20	39	Johor
20	39	haer
20	39	lant
20	39	aen
20	39	te
20	39	nemen
20	39	maer
20	39	hebben
20	39	getracht
20	39	niet
20	39	als
20	39	het
20	39	lant
20	39	van
20	39	Pahangh
20	40	te
20	40	verbeteren
20	40	alsoo
20	40	bet
20	40	blyckelyck
20	40	is
20	40	dat
20	40	het
20	40	lant
20	40	van
20	40	Pahangh
20	40	van
20	40	alle
20	40	oude
20	40	tyden
20	41	van
20	41	affcompste
20	41	tot
20	41	affcompste
20	41	jae
20	41	tot
20	41	heden
20	41	toe
20	41	myn
20	41	lant
20	41	is
20	41	geweest
20	41	't
20	41	welck
20	41	oock
20	42	alsoo
20	42	over
20	42	de
20	42	gantsche
20	42	werrelt
20	42	by
20	42	alle
20	42	mensche
20	42	seer
20	42	wel
20	42	bekent
20	42	is
20	43	Wyders
20	43	ten
20	43	tyde
20	43	van
20	43	Paduck
20	43	Morhon
20	43	Macota
20	43	Alem
20	43	hadde
20	43	zyn
20	43	leger
20	44	naer
20	44	Malacca
20	44	gesonden
20	44	ende
20	44	was
20	44	den
20	44	velto
20	44	versten
20	44	den
20	44	Orangcaya
20	44	Laxamapa
20	44	ende
21	2	den
21	2	Orangcaya
21	2	Siry
21	2	Maradia
21	2	ende
21	2	en
21	2	conden
21	2	de
21	2	gemelte
21	2	heeren
21	2	niet
21	2	wel
21	2	met
21	3	malcanderen
21	3	over
21	3	een
21	3	comen
21	3	waren
21	3	seer
21	3	twistigh
21	3	onder
21	3	malcanderen
21	3	eiide
21	3	den
21	3	Orangcay
21	4	Laxamaua
21	4	en
21	4	was
21	4	niet
21	4	genegen
21	4	omme
21	4	zyns
21	4	heeren
21	4	eer
21	4	ofte
21	4	respect
21	4	te
21	4	betrachten
21	5	maer
21	5	was
21	5	meer
21	5	genegen
21	5	zyn
21	5	vyanden
21	5	te
21	5	assisteeren
21	5	ende
21	5	is
21	5	den
21	5	Orangcaya
21	5	Maradja
21	6	comen
21	6	te
21	6	sterven
21	6	en
21	6	heeft
21	6	hy
21	6	't
21	6	alsdoen
21	6	alsoo
21	6	oock
21	6	laten
21	6	blycken
21	6	ende
21	6	isser
21	6	ter
21	6	dier
21	7	tyt
21	7	een
21	7	groote
21	7	oneenigheyt
21	7	onder
21	7	malcanderen
21	7	geresen
21	7	onder
21	7	die
21	7	van
21	7	Atchin
21	7	Darou
21	8	Salem
21	8	ende
21	8	waren
21	8	die
21	8	van
21	8	Johor
21	8	eens
21	8	met
21	8	die
21	8	van
21	8	Malacca
21	8	geworden
21	8	ende
21	8	is
21	8	den
21	9	Orangcay
21	9	Laxamana
21	9	de
21	9	Johoritten
21	9	toegevallen
21	9	ende
21	9	dat
21	9	d'
21	9	oorsaecke
21	9	geweest
21	9	dat
21	10	het
21	10	belegh
21	10	van
21	10	Malacca
21	10	zynen
21	10	voortganck
21	10	niet
21	10	en
21	10	heeft
21	10	genomen
21	10	in
21	10	't
21	10	veroveren
21	10	van
21	11	Malacca
21	11	ende
21	11	hadde
21	11	den
21	11	Laxamana
21	11	zulcx
21	11	niet
21	11	gedaen
21	11	soude
21	11	ongetwyffelt
21	11	ter
21	11	dier
21	12	tyt
21	12	Malacca
21	12	hebben
21	12	verovert
21	12	wat
21	12	dunckt
21	12	den
21	12	Capiteyn
21	12	hiervan
21	12	ingeval
21	12	dat
21	12	ick
21	13	jegenwoordigh
21	13	myn
21	13	leger
21	13	sont
21	13	om
21	13	^esamentlycken
21	13	met
21	13	die
21	13	van
21	13	Johor
21	13	Malacca
21	14	te
21	14	helpeh
21	14	belegeren
21	14	wat
21	14	voor
21	14	eenen
21	14	naem
21	14	soude
21	14	ick
21	14	alsdan
21	14	bekomen
21	14	by
21	14	alle
21	14	Coningen
21	15	die
21	15	't
21	15	selve
21	15	ter
21	15	ooren
21	15	soude
21	15	comen
21	15	dat
21	15	ick
21	15	my
21	15	vervoeghde
21	15	met
21	15	die
21	15	gene
21	15	daer
21	15	ick
21	16	niet
21	16	mede
21	16	in
21	16	verbont
21	16	en
21	16	was
21	16	doch
21	16	ingeval
21	16	dat
21	16	alle
21	16	die
21	16	van
21	16	Johor
21	16	willen
21	16	luysteren
21	17	naer
21	17	het
21	17	belasten
21	17	vanden
21	17	Gap
21	17	belast
21	17	haer
21	17	dan
21	17	datse
21	17	eenige
21	17	van
21	17	hare
21	17	groote
21	18	heeren
21	18	onder
21	18	myn
21	18	doely
21	18	aen
21	18	my
21	18	senden
21	18	ende
21	18	ick
21	18	sal
21	18	haerlieden
21	18	ongetwyffelt
21	18	alles
21	19	pardonneren
21	20	Voorders
21	20	is
21	20	den
21	20	brieff
21	20	van
21	20	den
21	20	Capiteyn
21	20	vermeldende
21	20	v
21	20	wegens
21	20	den
21	20	handel
21	21	in
21	21	Priaman
21	21	ende
21	21	Galissa
21	21	(ofte
21	21	Tico
21	21	ende
21	21	Indrapoura
21	21	dat
21	21	alle
21	21	de
21	21	luyden
21	21	aldaer
21	21	geen
21	22	Japans
21	22	silver
21	22	en
21	22	willen
21	22	ontfangen
21	22	is
21	22	omdat
21	22	het
21	22	voor
21	22	desen
21	22	tyt
21	22	tot
21	22	heden
21	22	toe
21	22	een
21	23	costume
21	23	is
21	23	geweest
21	23	datse
21	23	niet
21	23	anders
21	23	ontlangen
21	23	als
21	23	geit
21	23	dat<e
21	23	kennen
21	23	daerom
21	23	sal
21	24	H
21	24	swaerlyck
21	24	voor
21	24	die
21	24	luyden
21	24	vallen
21	24	datse
21	24	geit
21	24	souden
21	24	moeten
21	24	ontfangen
21	24	dalse
21	24	niet
21	24	en
21	25	kennen
21	25	ofte
21	25	gewent
21	25	en
21	25	zyn
21	25	doch
21	25	de
21	25	realen
21	25	ofte
21	25	hoUantse
21	25	rycxdaelders
21	25	die
21	25	met
21	25	een
21	25	persoon
21	26	met
21	26	een
21	26	deegen
21	26	in
21	26	de
21	26	bant
